"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"988","221631_at",-0.742662430431495,7.97542022566409,-4.05042334735311,0.000106134584943058,0.00329933357547011,0.892197629093737,"CACNA1I","calcium voltage-gated channel subunit alpha1 I"
"968","220868_s_at",-0.676973724846324,8.0327128688752,-4.04637581379955,0.000107703857546461,0.00334256971825597,0.878431771647431,"SLC7A10","solute carrier family 7 member 10"
"96","201724_s_at",0.644371553941038,9.61515015842398,4.04198928896558,0.000109429673329273,0.00339140669095436,0.863523759888471,"GALNT1","polypeptide N-acetylgalactosaminyltransferase 1"
"737","214344_at",-0.707736468786345,8.95649137733466,-4.04050421204331,0.000110019939520511,0.00340496432268826,0.858479129104591,NA,NA
"100","201802_at",-0.862346965892481,8.29269417565347,-4.03829651727045,0.000110903065495345,0.00342572445507575,0.850982228229521,"SLC29A1","solute carrier family 29 member 1 (Augustine blood group)"
"274","204290_s_at",-0.82843439168283,8.64849048613639,-4.03768532227394,0.000111148755309929,0.00342572445507575,0.848907231823198,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"812","216063_at",-0.993319378528138,7.76071475019324,-4.03767739694874,0.00011115194457747,0.00342572445507575,0.848880326913433,"HBBP1","hemoglobin subunit beta pseudogene 1"
"493","209439_s_at",-0.588060433054448,6.78231789227332,-4.03724006343121,0.000111328070062057,0.00342641351545969,0.84739572304125,"PHKA2","phosphorylase kinase regulatory subunit alpha 2"
"22","200986_at",-0.989228438973917,10.1292211057186,-4.03632082265002,0.000111699144518155,0.00343309246523867,0.844275565991034,"SERPING1","serpin family G member 1"
"886","218487_at",-0.697842689620769,8.63013722834628,-4.03354298035057,0.000112827707997923,0.00346300250319245,0.834849800529621,"ALAD","aminolevulinate dehydratase"
"4","200608_s_at",0.675801093753496,10.4873205916151,4.03201411075971,0.000113453501546121,0.00347742004807732,0.829663968443779,"RAD21","RAD21 cohesin complex component"
"864","217943_s_at",-0.909865767825173,7.92178284218021,-4.02978907491398,0.000114370195215094,0.0035007020054642,0.82211922412407,"MAP7D1","MAP7 domain containing 1"
"297","204663_at",-0.780699755518267,8.90851624132025,-4.02890130454758,0.000114737925763704,0.00350714019175942,0.819109743316003,"ME3","malic enzyme 3"
"122","202073_at",-0.471569289240202,10.8442164223841,-4.02643465026648,0.000115765616114767,0.00353370578614433,0.810750374400966,"OPTN","optineurin"
"261","204112_s_at",-1.12198399807298,8.15935313728126,-4.02402682155119,0.000116777302075684,0.00355971083741789,0.802593797385946,"HNMT","histamine N-methyltransferase"
"301","204734_at",1.11355365410264,8.35814226920723,4.01777886036077,0.000119442145216691,0.00363596901893925,0.781444523241047,"KRT15","keratin 15"
"897","218640_s_at",0.767509311589004,9.92339708827645,4.01614937690828,0.00012014666438466,0.00365242581512056,0.775932504872037,"PLEKHF2","pleckstrin homology and FYVE domain containing 2"
"871","218053_at",0.536452401318204,10.1008561260575,4.01289450128396,0.000121565871062399,0.00369053447531803,0.764926973578528,"PRPF40A","pre-mRNA processing factor 40A"
"911","218834_s_at",0.663382187712575,6.2294733887329,4.01145755622738,0.000122197512191598,0.00370041446050167,0.760070290360299,"TMEM132A","transmembrane protein 132A"
"960","220157_x_at",-0.656742312721649,7.86533596559076,-4.01139871101662,0.000122223445807532,0.00370041446050167,0.75987142723088,"PLEKHA8P1","pleckstrin homology domain containing A8 pseudogene 1"
"50","201278_at",-0.433929010116779,11.4424256251642,-4.01013836941205,0.000122780157158789,0.0037071954498229,0.755612682581996,"DAB2","DAB adaptor protein 2"
"719","213817_at",-1.00329725518921,5.87034770058339,-4.01022383176634,0.000122742330540503,0.0037071954498229,0.755901433784823,"IRAK3","interleukin 1 receptor associated kinase 3"
"1031","33494_at",-0.803523351477129,8.35176810446575,-4.00851720879146,0.000123499820016653,0.00372387887609078,0.750136089075535,"ETFDH","electron transfer flavoprotein dehydrogenase"
"124","202089_s_at",0.671066909885885,10.2980605683024,4.00598231461193,0.000124633210568909,0.00375297544744189,0.741575825191355,"SLC39A6","solute carrier family 39 member 6"
"211","203407_at",-0.555317877478219,7.50394331847999,-4.00324408710186,0.000125868706442942,0.00378114372989089,0.732333159027629,"PPL","periplakin"
"482","209283_at",-0.6598105333556,10.6645527508164,-4.00315735623224,0.000125908030677155,0.00378114372989089,0.73204047809506,"CRYAB","crystallin alpha B"
"390","206538_at",-0.518337863179514,7.65352898472759,-4.00100023342409,0.000126889875860917,0.00380550081266326,0.724762503284127,"MRAS","muscle RAS oncogene homolog"
"385","206365_at",-0.919409873234669,7.86846320749163,-3.99992952181187,0.000127379944564627,0.00381506358163117,0.721151018605813,"XCL1","X-C motif chemokine ligand 1"
"54","201307_at",-0.632082087230536,10.9540095496177,-3.9994024512959,0.000127621851979049,0.00381717815791832,0.719373470514261,"SEPTIN11","septin 11"
"986","221599_at",-0.837908895989234,9.49889466448174,-3.9978262013686,0.000128347925131621,0.00383374908271837,0.714058536565479,"AAMDC","adipogenesis associated Mth938 domain containing"
"226","203685_at",-0.582112583240482,10.7618212228547,-3.99693209629589,0.000128761536310469,0.00384095490442594,0.711044368041323,"BCL2","BCL2 apoptosis regulator"
"830","216908_x_at",-0.707086187019399,8.65031262272669,-3.98928685750374,0.000132350706326866,0.0039427416966331,0.685290333509675,"RRN3P1","RRN3 pseudogene 1"
"354","205794_s_at",-0.458763006813179,10.777163113348,-3.98707892352648,0.000133404953520517,0.00396884189492347,0.677859031120525,"NOVA1","NOVA alternative splicing regulator 1"
"660","212647_at",-0.642455724981307,10.1443468929724,-3.97854239319186,0.000137557119170341,0.00408691371529695,0.649154537133749,"RRAS","RAS related"
"312","204942_s_at",0.669822436994502,8.32465526662982,3.97622609618583,0.000138704929471517,0.00411552855314755,0.641373322225813,"ALDH3B2","aldehyde dehydrogenase 3 family member B2"
"962","220326_s_at",-0.651857121166206,6.11833798995377,-3.97394423464973,0.000139844635969387,0.00414382715865141,0.633710898589741,"ARHGEF40","Rho guanine nucleotide exchange factor 40"
"413","207437_at",-1.18441664157778,4.68082223240794,-3.97047501514765,0.000141594572550232,0.00419010871200108,0.6220672818672,"NOVA1","NOVA alternative splicing regulator 1"
"723","213931_at",0.803716577830238,8.64070966830424,3.96902577120643,0.000142331786026541,0.00420633844566235,0.617205352790963,"ID2","inhibitor of DNA binding 2"
"724","213931_at",0.803716577830238,8.64070966830424,3.96902577120643,0.000142331786026541,0.00420633844566235,0.617205352790963,"ID2B","inhibitor of DNA binding 2B (pseudogene)"
"89","201681_s_at",0.556310194813969,9.6791130938655,3.96611266889299,0.000143824774671798,0.00424483106491612,0.607436241540617,"DLG5","discs large MAGUK scaffold protein 5"
"600","211931_s_at",0.456194175168637,10.5815749989112,3.9652740093417,0.000144257365212512,0.00425196675797673,0.604624725423639,"HNRNPA3P1","heterogeneous nuclear ribonucleoprotein A3 pseudogene 1"
"601","211931_s_at",0.456194175168637,10.5815749989112,3.9652740093417,0.000144257365212512,0.00425196675797673,0.604624725423639,"HNRNPA3","heterogeneous nuclear ribonucleoprotein A3"
"569","210839_s_at",-0.746072013280312,9.8303753578686,-3.96071382147628,0.000146631439827272,0.00431623299031849,0.589344507980794,"ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2"
"907","218780_at",-0.665173392294082,7.79090355286507,-3.95854128129638,0.000147775587408939,0.00434417336970105,0.582069142440143,"HOOK2","hook microtubule tethering protein 2"
"831","216925_s_at",-0.744172226732932,7.78168388407904,-3.95770782312579,0.000148216783073817,0.00435140260505119,0.579278818077896,"TAL1","TAL bHLH transcription factor 1, erythroid differentiation factor"
"230","203743_s_at",0.578195370804824,10.2187102232225,3.95627447933744,0.000148978480204754,0.00436800983474016,0.57448111205984,"TDG","thymine DNA glycosylase"
"306","204782_at",-0.528695181451706,7.88430634781215,-3.95435261845307,0.000150005660167743,0.0043920105284759,0.568050157444705,"MLF1","myeloid leukemia factor 1"
"827","216862_s_at",-0.909486734419206,8.27099584392162,-3.95399960893677,0.000150195068761466,0.0043920105284759,0.56686915206375,"CMC4","C-X9-C motif containing 4"
"891","218542_at",0.821914701536631,7.12195144717241,3.95363978462272,0.00015038836930517,0.0043920105284759,0.565665424032528,"CEP55","centrosomal protein 55"
"278","204362_at",-1.24283228343837,6.78607668312269,-3.95062453089653,0.000152017567312287,0.00443377938798389,0.555581466488336,"SKAP2","src kinase associated phosphoprotein 2"
"119","202043_s_at",0.491933239396831,10.0323061097678,3.94999481648525,0.000152359938375158,0.00443576103284791,0.553476188207335,"SMS","spermine synthase"
"417","207542_s_at",-0.572592089315192,10.79998213853,-3.94976762796249,0.00015248364004674,0.00443576103284791,0.552716703494421,"AQP1","aquaporin 1 (Colton blood group)"
"885","218440_at",-0.576174737258206,8.12352730715111,-3.94938955422263,0.000152689710057424,0.00443596454916504,0.551452882144455,"MCCC1","methylcrotonyl-CoA carboxylase subunit 1"
"1013","222018_at",0.747052003290214,8.534402165279,3.94715562056523,0.000153912768612494,0.00446567476952109,0.543987052051732,"NACA","nascent polypeptide associated complex subunit alpha"
"670","212950_at",-0.764457524473519,10.3027934028174,-3.94568863695912,0.000154721019947179,0.00448328802013393,0.539085998950801,"ADGRF5","adhesion G protein-coupled receptor F5"
"242","203918_at",-0.609335338717344,6.7479955458077,-3.94419342785102,0.000155548999000156,0.00450142642171491,0.534091970722215,"PCDH1","protocadherin 1"
"531","209774_x_at",-1.02692460689941,8.43079281815336,-3.93781911168685,0.000159126587988055,0.0045950386423434,0.512816630330504,"CXCL2","C-X-C motif chemokine ligand 2"
"807","215918_s_at",-0.710847060635599,8.76611521141858,-3.93769637403084,0.00015919624071665,0.0045950386423434,0.512407211647788,"SPTBN1","spectrin beta, non-erythrocytic 1"
"921","219048_at",0.608912932748948,8.11833746524932,3.92975012184428,0.000163768248597418,0.00472088988809348,0.485919937593412,"PIGN","phosphatidylinositol glycan anchor biosynthesis class N"
"349","205644_s_at",0.600007717782482,10.9263014534283,3.92806185760931,0.000164755659056734,0.00474321750744343,0.480297317751319,"SNRPG","small nuclear ribonucleoprotein polypeptide G"
"1006","221872_at",1.15025735030335,8.56589825271785,3.9265792760946,0.000165627463768577,0.00476216358084542,0.47536111781461,"RARRES1","retinoic acid receptor responder 1"
"234","203804_s_at",0.451506383190626,10.9069756959245,3.9261073534108,0.000165905893276002,0.00476402193282107,0.473790145782072,"LUC7L3","LUC7 like 3 pre-mRNA splicing factor"
"48","201274_at",1.24400231693913,7.10637533818269,3.9199464672212,0.000169582050490823,0.00485706533558742,0.453293599363335,"PSMA5","proteasome 20S subunit alpha 5"
"948","219681_s_at",1.02199166660198,7.00610548977909,3.92003549583246,0.000169528377589595,0.00485706533558742,0.453589624598655,"RAB11FIP1","RAB11 family interacting protein 1"
"686","213301_x_at",0.672468382685798,8.77463929638299,3.91910058910485,0.000170092818050815,0.00486544064778731,0.450481244042929,"TRIM24","tripartite motif containing 24"
"108","201920_at",0.775043614240385,6.01725954445406,3.91844429721369,0.000170490120174478,0.00486733014160915,0.448299517082624,"SLC20A1","solute carrier family 20 member 1"
"294","204623_at",1.000817509686,8.9685802840112,3.91827007533214,0.000170595738482105,0.00486733014160915,0.44772039062041,"TFF3","trefoil factor 3"
"35","201061_s_at",-0.49083050101409,11.4269500867305,-3.91478697543329,0.000172720462697897,0.00492164970626245,0.436146142754778,"STOM","stomatin"
"691","213381_at",-0.71823189643762,8.00460011541625,-3.91324689159106,0.000173667970607389,0.00494232872164042,0.431030815075576,"VSTM4","V-set and transmembrane domain containing 4"
"357","205830_at",0.880391330774179,7.6844352218617,3.91237841084972,0.000174204475477719,0.00495127337636481,0.428146820846441,"CLGN","calmegin"
"591","211709_s_at",1.03777817032451,7.3773516040785,3.90919480190441,0.000176184729442329,0.0050011774855585,0.417578788544207,"CLEC11A","C-type lectin domain containing 11A"
"581","211432_s_at",-0.577245005837314,10.7077709300974,-3.9085188744438,0.000176607926161701,0.00500681223748243,0.415335825052969,"TYRO3","TYRO3 protein tyrosine kinase"
"421","207828_s_at",0.838560642751204,7.90491974791811,3.90701420416631,0.000177553487447899,0.00502722282185709,0.410343793237353,"CENPF","centromere protein F"
"24","201008_s_at",-1.1368074719584,8.30299664568741,-3.90581145113031,0.000178312795367736,0.00502954939136615,0.406354412430071,"TXNIP","thioredoxin interacting protein"
"338","205412_at",-0.867353127367673,10.5745905098075,-3.90590721768418,0.000178252223648608,0.00502954939136615,0.406672026064691,"ACAT1","acetyl-CoA acetyltransferase 1"
"663","212713_at",-0.530605270621114,5.78004690284928,-3.90594046730955,0.000178231198076105,0.00502954939136615,0.406782301081915,"MFAP4","microfibril associated protein 4"
"584","211499_s_at",-0.832826481967468,6.89568973259913,-3.90071811173214,0.000181562787863721,0.00511474538807497,0.389470129364333,"MAPK11","mitogen-activated protein kinase 11"
"815","216226_at",-0.488049650318057,9.73349676092181,-3.90029141444389,0.000181837611891582,0.00511601957800521,0.388056351037612,"TAF4B","TATA-box binding protein associated factor 4b"
"29","201028_s_at",-0.470839224442955,10.239515465689,-3.89992912857649,0.00018207126219561,0.00511613358827841,0.386856073815423,"CD99","CD99 molecule (Xg blood group)"
"247","203992_s_at",0.888242339682831,6.82098729743191,3.89270183147553,0.000186792758400834,0.00523483149114879,0.362928150441324,"KDM6A","lysine demethylase 6A"
"368","205980_s_at",0.679874861632793,6.26896659742606,3.8913106599153,0.000187714914996035,0.00523483149114879,0.358325930241358,"PRR5","proline rich 5"
"369","205980_s_at",0.679874861632793,6.26896659742606,3.8913106599153,0.000187714914996035,0.00523483149114879,0.358325930241358,"ARHGAP8","Rho GTPase activating protein 8"
"370","205980_s_at",0.679874861632793,6.26896659742606,3.8913106599153,0.000187714914996035,0.00523483149114879,0.358325930241358,"PRR5-ARHGAP8","PRR5-ARHGAP8 readthrough"
"414","207455_at",-0.470191171787606,9.31773296421918,-3.8916981605067,0.000187457619101518,0.00523483149114879,0.359607726954962,"P2RY1","purinergic receptor P2Y1"
"422","207843_x_at",-0.64651790161016,10.6283170272735,-3.89104674228726,0.000187890346293723,0.00523483149114879,0.35745298044346,"CYB5A","cytochrome b5 type A"
"534","209822_s_at",-0.536556659672891,10.6216117544829,-3.89129187561214,0.000187727396123055,0.00523483149114879,0.35826379675677,"VLDLR","very low density lipoprotein receptor"
"550","210335_at",-0.477762401502607,9.01962471449969,-3.89097220959514,0.000187939918005611,0.00523483149114879,0.357206459278165,"RASSF9","Ras association domain family member 9"
"740","214428_x_at",0.503925844249849,11.3093237034205,3.89190104505615,0.000187323040498931,0.00523483149114879,0.360278876411108,"C4A","complement C4A (Chido/Rodgers blood group)"
"741","214428_x_at",0.503925844249849,11.3093237034205,3.89190104505615,0.000187323040498931,0.00523483149114879,0.360278876411108,"C4B","complement C4B (Chido/Rodgers blood group)"
"742","214428_x_at",0.503925844249849,11.3093237034205,3.89190104505615,0.000187323040498931,0.00523483149114879,0.360278876411108,"C4B_2","complement component 4B (Chido/Rodgers blood group), copy 2"
"924","219083_at",0.768766120820015,9.02311659651852,3.88948569017402,0.000188931215345613,0.00525587299818513,0.352290414068823,"SHQ1","SHQ1, H/ACA ribonucleoprotein assembly factor"
"355","205808_at",-0.691762574494577,5.76881367806802,-3.8879615316619,0.000189952796528269,0.00527639465457693,0.347251284235555,"ASPH","aspartate beta-hydroxylase"
"594","211730_s_at",-0.953470923010899,9.42992755466478,-3.88732756325887,0.0001903792712956,0.00527639465457693,0.345155690680072,"POLR2L","RNA polymerase II, I and III subunit L"
"804","215587_x_at",0.693157942796297,6.58657882759009,3.88746549540745,0.000190286405659723,0.00527639465457693,0.345611607039901,NA,NA
"984","221524_s_at",-0.622542831504469,7.00572528405177,-3.88486250092406,0.0001920462415691,0.00531598310668853,0.337009701740901,"RRAGD","Ras related GTP binding D"
"909","218814_s_at",-0.736503059283585,9.86427322780975,-3.88252485666774,0.000193639916380702,0.00535344696862429,0.329288182949432,"PACC1","proton activated chloride channel 1"
"753","214660_at",-1.03954305209457,6.93463387254114,-3.88202017532107,0.000193985633470361,0.00535635919531604,0.32762159558935,"ITGA1","integrin subunit alpha 1"
"1018","222122_s_at",0.728160630853407,8.2708855741749,3.87970566605698,0.000195578683206445,0.00539366311619954,0.319980473867151,"THOC2","THO complex subunit 2"
"264","204146_at",1.34223991630464,7.4743286225226,3.87856944595058,0.00019636529409077,0.00540198499780819,0.316230547748124,"RAD51AP1","RAD51 associated protein 1"
"850","217605_at",-0.572672542525551,8.81812246807857,-3.87872896693864,0.000196254674917534,0.00540198499780819,0.316756975779721,"USP27X","ubiquitin specific peptidase 27 X-linked"
"13","200831_s_at",-0.586898584658275,8.39445517499237,-3.8777944267985,0.000196903575682401,0.00541011390497033,0.313673162107317,"SCD","stearoyl-CoA desaturase"
"107","201911_s_at",0.633349293288707,7.36324887443645,3.87668527757235,0.000197676375254294,0.005420387891503,0.310013859162526,"FARP1","FERM, ARH/RhoGEF and pleckstrin domain protein 1"
"445","208781_x_at",-0.436104495234403,10.9844103643858,-3.87655976762379,0.000197764006452988,0.005420387891503,0.309599824109713,"SNX3","sorting nexin 3"
"195","203186_s_at",-1.37422712824857,8.97360054725086,-3.87426024134665,0.000199376118294521,0.00545786000486095,0.30201579113929,"S100A4","S100 calcium binding protein A4"
"145","202421_at",0.561398324430893,9.77635872747187,3.87268164718474,0.00020049006587888,0.00547490212987634,0.296811316330133,"IGSF3","immunoglobulin superfamily member 3"
"157","202596_at",0.784993333201697,9.89594876869236,3.87268548891385,0.000200487347733797,0.00547490212987634,0.296823980304191,"ENSA","endosulfine alpha"
"47","201247_at",0.592600821500673,8.22354172593868,3.87190564535465,0.000201039833603967,0.00547649219095011,0.294253468296657,"SREBF2","sterol regulatory element binding transcription factor 2"
"173","202886_s_at",-0.431320368109049,10.5137781862523,-3.87197070073013,0.000200993689139138,0.00547649219095011,0.294467888972592,"PPP2R1B","protein phosphatase 2 scaffold subunit Abeta"
"260","204093_at",-0.473720732714987,10.5984018747837,-3.87059316935526,0.000201972949687499,0.00549519320865268,0.289928135109752,"CCNH","cyclin H"
"671","212963_at",-0.610082676850425,8.39133932122568,-3.86976375648488,0.000202564758223589,0.00550457378962954,0.287195302757961,"TM2D1","TM2 domain containing 1"
"622","212120_at",-0.694608819230492,10.5553006003974,-3.86926739863429,0.000202919714317106,0.00550750303791481,0.285560053812815,"RHOQ","ras homolog family member Q"
"320","205156_s_at",-0.667099795711758,8.6528224532392,-3.86870212384441,0.000203324677485854,0.0055117807644979,0.283697941133532,"ASIC1","acid sensing ion channel subunit 1"
"94","201718_s_at",-0.513089515314902,7.40767794823603,-3.86727695512925,0.00020434909622896,0.00553282006229638,0.27900405399911,"EPB41L2","erythrocyte membrane protein band 4.1 like 2"
"352","205752_s_at",-0.465954497265116,11.198015637246,-3.86346143251368,0.000207116020631932,0.00559414095483798,0.266443475371229,"GSTM5","glutathione S-transferase mu 5"
"613","212015_x_at",0.811742167402164,9.06996561840739,3.86375716097094,0.000206900293586362,0.00559414095483798,0.267416686512293,"PTBP1","polypyrimidine tract binding protein 1"
"655","212592_at",0.926420968842734,9.62265191764674,3.85682529143357,0.000212013768765575,0.0057194949266384,0.244618678980152,"JCHAIN","joining chain of multimeric IgA and IgM"
"546","210222_s_at",-0.611868512411426,8.91883863080243,-3.8540517194709,0.000214093359732333,0.00576861225503697,0.235504989873364,"RTN1","reticulon 1"
"564","210766_s_at",0.791034431681942,9.22719670999718,3.85131937666874,0.000216161059807098,0.00581729093681348,0.226531376936419,"CSE1L","chromosome segregation 1 like"
"553","210413_x_at",-0.484886141294187,10.2542708433098,-3.84754226484446,0.000219050783696866,0.00588085375074369,0.214134039013913,"SERPINB4","serpin family B member 4"
"554","210413_x_at",-0.484886141294187,10.2542708433098,-3.84754226484446,0.000219050783696866,0.00588085375074369,0.214134039013913,"SERPINB3","serpin family B member 3"
"733","214213_x_at",-0.396842979438208,9.39130778488652,-3.84756927629963,0.000219029988033351,0.00588085375074369,0.21422266571652,"LMNA","lamin A/C"
"908","218783_at",0.912665943019551,7.29212805959555,3.84699249729636,0.000219474449993546,0.00588513738773309,0.212330305720923,"INTS7","integrator complex subunit 7"
"7","200675_at",-0.540055631509013,11.5982487709662,-3.8443288357824,0.000221538235048239,0.00592621427560615,0.203593717041251,"CD81","CD81 molecule"
"715","213786_at",0.780229444398961,7.33338698336125,3.84435682358773,0.000221516454385205,0.00592621427560615,0.203685492108773,"TAX1BP1","Tax1 binding protein 1"
"1028","32625_at",-0.337843205169554,6.9859535004199,-3.84388803103608,0.000221881547596899,0.00592828120515792,0.20214833353785,"NPR1","natriuretic peptide receptor 1"
"645","212494_at",-0.595280034647603,9.0757001695863,-3.84304166888464,0.000222542144155845,0.00593170645720657,0.199373475390676,"TNS2","tensin 2"
"767","214724_at",-0.565856032586862,7.19171237119204,-3.84325484588585,0.000222375580223911,0.00593170645720657,0.200072349866637,"DIXDC1","DIX domain containing 1"
"423","207941_s_at",0.466329114770289,11.1770882928252,3.84218302362794,0.000223214244720447,0.00594251256285032,0.19655879520309,"RBM39","RNA binding motif protein 39"
"120","202054_s_at",-0.919130854003322,9.37551477337006,-3.84122125692158,0.000223969361994732,0.0059484020182701,0.193406615045028,"ALDH3A2","aldehyde dehydrogenase 3 family member A2"
"721","213901_x_at",-0.561185568208746,9.88958050509714,-3.8412985705659,0.000223908570349968,0.0059484020182701,0.193659988713544,"RBFOX2","RNA binding fox-1 homolog 2"
"947","219676_at",0.653034645100901,7.59948710195524,3.83854125523244,0.000226086402791093,0.00599748013499278,0.184625933021367,"ZSCAN16","zinc finger and SCAN domain containing 16"
"665","212780_at",-0.644934260445458,9.92530138360863,-3.83790671233719,0.000226590440923408,0.0060037036802572,0.182547580201035,"SOS1","SOS Ras/Rac guanine nucleotide exchange factor 1"
"1027","31874_at",-0.568895868007305,8.64351008975773,-3.83730080693689,0.000227072731513312,0.00600933690773294,0.180563256121955,"GAS2L1","growth arrest specific 2 like 1"
"707","213689_x_at",-0.43898192675894,10.9642575097006,-3.83477574250606,0.000229093202935887,0.00605561546977505,0.172296165722013,"DIPK1A","divergent protein kinase domain 1A"
"977","221087_s_at",-0.834444901743693,8.27781693618117,-3.82814934675144,0.000234477275005722,0.00619058900349823,0.150619911188461,"APOL3","apolipoprotein L3"
"730","214097_at",0.927397117485644,7.55932052018919,3.82696722909256,0.00023545036348523,0.00620892360892472,0.146755810026823,"RPS21","ribosomal protein S21"
"486","209326_at",0.492415819284998,9.34005294442476,3.82537019233222,0.000236771119009917,0.00623637215708982,0.14153678977328,"SLC35A2","solute carrier family 35 member A2"
"28","201026_at",-0.537799660215839,9.77921368417047,-3.82441081665766,0.000237567919462613,0.00624997160494144,0.138402363103194,"EIF5B","eukaryotic translation initiation factor 5B"
"365","205959_at",0.871374399770582,7.23024210977721,3.82331263383044,0.000238483143003485,0.0062666507966352,0.134815128496696,"MMP13","matrix metallopeptidase 13"
"386","206378_at",1.07938129325865,10.1181899514271,3.82212481499774,0.000239476852992794,0.00628535066576964,0.130935933073996,"SCGB2A2","secretoglobin family 2A member 2"
"327","205286_at",0.467212293513626,10.0175643054245,3.81537697046114,0.000245197324119653,0.00642791996865673,0.108915243402442,"TFAP2C","transcription factor AP-2 gamma"
"606","211979_at",0.621084881458154,8.64293004222525,3.81484659575909,0.000245652427176871,0.0064322832371119,0.107185627789242,"GPR107","G protein-coupled receptor 107"
"987","221610_s_at",0.566659714917699,7.97464010957504,3.81266966216058,0.00024752885517688,0.00647380924871646,0.100088206260954,"STAP2","signal transducing adaptor family member 2"
"342","205530_at",-0.797460178117206,8.06896642805085,-3.80752963739495,0.000252013704190161,0.00658337792552095,0.0833418907037116,"ETFDH","electron transfer flavoprotein dehydrogenase"
"62","201377_at",0.682200233059934,8.18845825877823,3.80598240448299,0.000253378811868141,0.00659892558471702,0.0783041716192621,"UBAP2L","ubiquitin associated protein 2 like"
"459","209035_at",1.06777452696932,6.7258279445185,3.80592093023946,0.000253433195244883,0.00659892558471702,0.0781040449198871,"MDK","midkine"
"744","214434_at",-0.538216086150781,9.63358970616569,-3.80584848501396,0.000253497298412142,0.00659892558471702,0.0778682056735631,"HSPA12A","heat shock protein family A (Hsp70) member 12A"
"672","212977_at",-0.857820737843177,9.94579909596705,-3.8036257620534,0.000255471601403078,0.00664255973636499,0.0706339001862073,"ACKR3","atypical chemokine receptor 3"
"528","209755_at",-0.726642724648681,9.03582001316862,-3.80149152009797,0.000257381094586389,0.00668440901010316,0.0636904539768066,"NMNAT2","nicotinamide nucleotide adenylyltransferase 2"
"106","201893_x_at",-0.516795388318883,12.0204005241166,-3.8011136529236,0.000257720583919131,0.00668543395980209,0.0624614120986751,"DCN","decorin"
"415","207469_s_at",-0.83195234449021,7.32923312510547,-3.79908914143603,0.000259546755915597,0.00672497716519449,0.0558780410711908,"PIR","pirin"
"615","212062_at",-0.820887376702711,9.7080854258671,-3.79608894413214,0.000262275715182902,0.00677991851672924,0.0461265780910178,"ATP9A","ATPase phospholipid transporting 9A (putative)"
"965","220655_at",-0.890563759012164,7.76978966902749,-3.79623033261104,0.000262146497733049,0.00677991851672924,0.0465860039928616,"TNIP3","TNFAIP3 interacting protein 3"
"982","221505_at",0.660992669202386,9.2220357790546,3.78571444025014,0.000271924512629089,0.00702119804740904,0.0124496769914115,"ANP32E","acidic nuclear phosphoprotein 32 family member E"
"537","209952_s_at",-0.480619215193784,6.87636917830231,-3.78228769851428,0.000275185159542585,0.00708896058969644,0.0013407594961059,"MAP2K7","mitogen-activated protein kinase kinase 7"
"653","212566_at",-0.460983855101052,11.0094856714373,-3.78250996358132,0.000274972543415772,0.00708896058969644,0.00206108360170276,"MAP4","microtubule associated protein 4"
"133","202220_at",0.473024530255465,10.7728866418004,3.78114582412828,0.000276279933556353,0.00710894429496099,-0.00235938044368389,"KHDC4","KH domain containing 4, pre-mRNA splicing factor"
"322","205168_at",-0.598779526796241,8.57287745191612,-3.78043163720983,0.000276966768428415,0.00711019642959719,-0.00467322531553016,"DDR2","discoidin domain receptor tyrosine kinase 2"
"334","205392_s_at",-0.584494457651019,11.4827012486346,-3.78058099635926,0.000276822995131732,0.00711019642959719,-0.00418935319692171,"CCL14","C-C motif chemokine ligand 14"
"335","205392_s_at",-0.584494457651019,11.4827012486346,-3.78058099635926,0.000276822995131732,0.00711019642959719,-0.00418935319692171,"CCL15-CCL14","CCL15-CCL14 readthrough (NMD candidate)"
"397","206976_s_at",0.702359357025616,9.94792604849375,3.77824144965398,0.000279083229176969,0.00715628492031116,-0.0117670811969575,"HSPH1","heat shock protein family H (Hsp110) member 1"
"332","205376_at",0.756961411683552,7.43908944205115,3.77613315643283,0.000281135092971891,0.00719655665834972,-0.0185928632242005,"INPP4B","inositol polyphosphate-4-phosphatase type II B"
"610","212006_at",0.889129396984288,7.80168391389843,3.77563435024443,0.000281622645338642,0.00719655665834972,-0.0202073860743859,"UBXN4","UBX domain protein 4"
"772","214836_x_at",0.850240711146622,10.9108812049843,3.77596396629909,0.000281300375782319,0.00719655665834972,-0.0191405108217211,"IGKC","immunoglobulin kappa constant"
"773","214836_x_at",0.850240711146622,10.9108812049843,3.77596396629909,0.000281300375782319,0.00719655665834972,-0.0191405108217211,"IGKV1-5","immunoglobulin kappa variable 1-5"
"774","214836_x_at",0.850240711146622,10.9108812049843,3.77596396629909,0.000281300375782319,0.00719655665834972,-0.0191405108217211,"IGKV2D-28","immunoglobulin kappa variable 2D-28"
"775","214836_x_at",0.850240711146622,10.9108812049843,3.77596396629909,0.000281300375782319,0.00719655665834972,-0.0191405108217211,"IGKV2-28","immunoglobulin kappa variable 2-28"
"776","214836_x_at",0.850240711146622,10.9108812049843,3.77596396629909,0.000281300375782319,0.00719655665834972,-0.0191405108217211,"IGK","immunoglobulin kappa locus"
